"layer","Banda1","Banda2","Banda3","Banda4","Banda5","Banda6","Banda7","Banda10","Banda11"
14,10619.953125,9837.404296875,9432.220703125,9241.0654296875,19539.51171875,15938.177734375,11139.775390625,32423.51171875,28250.001953125
14,10740.9853515625,10015.8837890625,9705.3857421875,9666.150390625,18937.017578125,16106.697265625,11388.7099609375,32058.564453125,28018.91796875
14,10468.0419921875,9614.8466796875,9138.48046875,8601.5322265625,18849.662109375,14363.126953125,10034.5078125,31990.271484375,28008.09765625
14,10998.5703125,10354.9912109375,10091.873046875,10314.36328125,15880.826171875,16412.533203125,12488.11328125,32428.69140625,28136.71484375
14,10831.365234375,10108.1435546875,9781.1396484375,9742.796875,15478.3486328125,14451.26953125,11059.4609375,32434.91796875,28110.400390625
14,10360.4931640625,9425.5869140625,8849.904296875,7847.18505859375,20881.6171875,12623.3720703125,8587.1376953125,31405.919921875,27526.310546875
14,10483.8662109375,9637.1591796875,9187.92578125,8454.4404296875,19900.646484375,13455.8828125,9344.173828125,31423.783203125,27523.599609375
14,11143.0517578125,10697.0791015625,10797.3037109375,11120.529296875,19649.33984375,19047.642578125,13739.267578125,32910.5,28535.216796875
14,11064.875,10529.212890625,10439.4990234375,10638.9423828125,18734.6015625,18584.3203125,13411.494140625,33267.671875,28621.578125
5,10599.146484375,9772.052734375,9250.8681640625,9264.04296875,14564.681640625,13383.4833984375,10483.197265625,32788.60546875,28495.583984375
5,12072.4853515625,11685.58984375,12033.01171875,13209.2373046875,16443.626953125,16207.5556640625,13423.134765625,32834.03125,28439.669921875
5,13163.310546875,13100.171875,13794.73828125,15319.412109375,19441.25,19173.72265625,15562.8681640625,32915.48046875,28456.427734375
5,12390.4658203125,11997.8466796875,12175.818359375,12918.2119140625,17110.3359375,16169.25390625,13887.0791015625,33295.9765625,28741.158203125
5,10973.4921875,10313.501953125,10223.2900390625,10625.55078125,15057.8505859375,14064.310546875,11572.296875,34019.91796875,29131.115234375
5,10922.328125,10016.25390625,9252.1484375,8607.33203125,15827.958984375,10992.5166015625,8598.8818359375,31551.33203125,27603.140625
5,12304.2158203125,11782.60546875,11594.12109375,12261.15234375,14716.7529296875,14979.9541015625,12792.541015625,31506.501953125,27601.51953125
5,11427.2919921875,10698.0732421875,10084.8603515625,9963.3681640625,14898.5341796875,12759.8056640625,10491.8515625,31740.90625,27804.54296875
5,12004.6083984375,11401.6318359375,11046.6259765625,11253.146484375,15345.955078125,14222.7900390625,11805.1865234375,31795.44921875,27916.623046875
5,11380.9287109375,10643.58984375,10191.56640625,10113.556640625,15705.892578125,13133.6259765625,10491.1015625,31647.4921875,27841.2578125
5,11639.5166015625,10944.94140625,10445.1767578125,10631.1044921875,14841.541015625,13506.8349609375,11133.8291015625,31790.65625,27951.93359375
5,11389.3037109375,10628.7373046875,10238.220703125,10328.6650390625,15747.595703125,13655.703125,11126.6806640625,31734.04296875,27883.533203125
5,11642.1484375,10949.7841796875,10576.4462890625,10756.509765625,15431.53125,13905.9697265625,11434.3310546875,31612.47265625,27808.341796875
5,11971.986328125,11350.978515625,10819.1669921875,11106.2265625,15305.5078125,13907.8203125,11490.4326171875,31606.892578125,27773.65625
5,11674.919921875,10958.0244140625,10499.36328125,10507.458984375,14876.5830078125,13319.7373046875,10992.99609375,31684.119140625,27822.869140625
5,10942.4892578125,10093.7451171875,9515.41796875,9345.57421875,15624.1904296875,12950.5791015625,10393.6123046875,31983.26171875,28138.880859375
5,11611.6865234375,10944.62890625,10612.8837890625,10911.0126953125,16363.23046875,15297.6953125,12780.9375,32403.623046875,28499.416015625
5,12369.9638671875,11911.70703125,11798.21875,12469.787109375,16241.2470703125,15854.3232421875,13757.07421875,32688.37890625,28685.958984375
5,11644.6484375,10936.6142578125,10583.7783203125,10909.830078125,15551.7119140625,14816.8955078125,12560.5830078125,32967.78515625,28827.798828125
5,11468.4482421875,10715.947265625,10123.3095703125,10286.4208984375,14973.4052734375,13445.9599609375,11310.5634765625,32626.974609375,28574.005859375
5,11466.1611328125,10701.431640625,10135.8798828125,9928.484375,14604.22265625,11443.1142578125,9656.8134765625,32172.021484375,28278.169921875
5,11677.638671875,10986.5380859375,10535.443359375,10538.873046875,14367.28515625,12140.25,10255.986328125,32080.244140625,28243.615234375
5,11481.7529296875,10711.919921875,10279.7939453125,10103.798828125,15344.47265625,11858.822265625,9730.0986328125,32313.81640625,28391.2109375
5,11199.3095703125,10399.1572265625,9792.1953125,9541.8330078125,14312.4140625,12469.150390625,10153.8486328125,32830.9140625,28753.453125
14,11375.162109375,10836.380859375,10570.5244140625,11201.298828125,15517.3212890625,18823.748046875,14845.810546875,34289.11328125,29381.63671875
14,11094.400390625,10454.771484375,10080.037109375,10536.8486328125,15032.681640625,18025.76171875,13755.974609375,34109.8828125,29264.93359375
14,11018.3583984375,10346.794921875,9900.9560546875,10376.5185546875,15422.5439453125,18648.11328125,13908.8466796875,33812.84375,29092.564453125
14,10661.65234375,9898.8369140625,9394.3544921875,9516.24609375,17193.794921875,17302.03515625,12770.6767578125,33101.36328125,28667.302734375
14,10396.4990234375,9511.1796875,8942.5458984375,8322.017578125,20664.021484375,13983.705078125,9658.271484375,31679.404296875,27858.72265625
14,10207.677734375,9259.6435546875,8513.2109375,7783.583984375,20712.650390625,12088.224609375,8498.4169921875,31092.314453125,27412.486328125
14,10849.734375,10141.0478515625,9669.3095703125,10156.0400390625,15126.658203125,18332.037109375,13838.77734375,32585.740234375,28375.314453125
14,10994.490234375,10329.8837890625,9982.953125,10573.025390625,16104.056640625,19147.998046875,14189.677734375,33520.2734375,28915.046875
14,10897.0673828125,10207.3564453125,9846.46484375,10251.3720703125,16953.421875,18233.361328125,13364.7294921875,33254.171875,28714.41796875
14,10937.1650390625,10376.2158203125,10263.0458984375,10731.8466796875,19526.681640625,18642.599609375,13179.8876953125,32678.181640625,28365.326171875
14,10648.0302734375,9906.81640625,9541.7041015625,9468.52734375,18394.326171875,15986.3359375,11364.927734375,32408.2890625,28266.2109375
14,11412.1435546875,11022.9951171875,11074.931640625,12200.8662109375,17211.314453125,20625.181640625,15450.666015625,33227.1484375,28704.63671875
14,11503.1962890625,11138.41796875,11229.744140625,12422.919921875,17753.3515625,21326.908203125,15905.587890625,33226.83984375,28736.86328125
14,11111.310546875,10547.7783203125,10402.1064453125,10830.26953125,17827.205078125,18140.138671875,13470.0439453125,32426.228515625,28227.251953125
14,10951.328125,10300.6240234375,10088.3193359375,10020.3544921875,18799.974609375,16471.462890625,11973.3046875,32396.451171875,28123.728515625
14,11222.0859375,10773.2568359375,10836.31640625,11175.5595703125,19405.134765625,18869.513671875,13734.7705078125,33397.71484375,28745.98828125
14,11189,10742.8984375,10841.3095703125,11006.2890625,20245.998046875,19419.927734375,14007.21875,33398.2265625,28715.685546875
14,10886.359375,10227.638671875,9986.5400390625,9889.697265625,19565.76953125,16313.6982421875,11661.5595703125,32224.630859375,28063.9296875
5,10795.55859375,10020.9228515625,9546.544921875,9483.31640625,16094.63671875,15248.0693359375,11667.6904296875,32752.044921875,28340.033203125
5,11637.716796875,11096.884765625,11066.7724609375,11583.802734375,16511.572265625,14984.1630859375,12340.626953125,32783.046875,28478.197265625
5,13620.1630859375,13444.0419921875,14025.3037109375,15364.50390625,18613.1953125,19091.521484375,16075.494140625,33067.7734375,28581.80859375
5,11552.693359375,11006.0634765625,10888.849609375,11434.31640625,16563.26953125,14979.7158203125,12569.384765625,33112.84375,28605.060546875
5,11839.4365234375,11415.7236328125,11659.5166015625,12587.8779296875,17367.64453125,17269.205078125,14205.65234375,33733.71484375,29054.33203125
5,11030.763671875,10382.6591796875,10222.9658203125,10585.1689453125,15908.7578125,16367.0068359375,12867.9150390625,34148.1640625,29170.224609375
5,12005.9873046875,11410.74609375,11118.6728515625,11309.5615234375,15330.6767578125,13862.0478515625,11514.1962890625,31483.970703125,27700.201171875
5,11551.4677734375,10818.955078125,10302.9990234375,10209.4140625,14138.6416015625,12371.2861328125,10540.9208984375,31926.76953125,28021.853515625
5,11472.4931640625,10751.5625,10176.625,10203.396484375,15200.9833984375,13448.72265625,11027.0830078125,31843.009765625,27958.365234375
5,11867.810546875,11196.8642578125,10675.2607421875,10867.1708984375,13969.744140625,13100.056640625,10999.876953125,31994.20703125,28050.220703125
5,11428.8662109375,10662.767578125,10158.2666015625,10134.560546875,15162.3544921875,13337.90234375,11039.0791015625,31808.978515625,27936.416015625
5,11425.376953125,10677.5068359375,10264.4912109375,10270.2802734375,15805.6083984375,13933.3125,11318.08984375,31732.373046875,27853.943359375
5,11618.1787109375,10922.6982421875,10402.9521484375,10478.404296875,15067.8408203125,13106.005859375,10673.5263671875,31659.83203125,27800.4453125
5,11879.8076171875,11244.431640625,10855.3486328125,11175.677734375,15230.865234375,14272.26953125,11922.056640625,32790.5,28686.73046875
5,11165.6025390625,10394.6962890625,10030.5830078125,9773.6201171875,16473.330078125,13272.55859375,10232.830078125,32025.015625,28171.59765625
5,11292.4736328125,10520.0205078125,10152.490234375,9946.478515625,15442.6689453125,13532.130859375,10698.40625,32086.19140625,28222.57421875
5,11420.4228515625,10683.9775390625,10157.4208984375,10140.96484375,15284.248046875,13216.6494140625,10921.5595703125,32271.185546875,28368.70703125
5,11425.46484375,10712.1923828125,10275.8642578125,10198.7900390625,16654.154296875,13668.087890625,10832.896484375,32384.095703125,28383.583984375
5,11515.3681640625,10802.6728515625,10345.7021484375,10287.638671875,14858.876953125,12845.341796875,10616.880859375,32375.978515625,28414.130859375
5,11571.2001953125,10840.7431640625,10417.6708984375,10381.5595703125,14805.0947265625,11864.271484375,9953.8203125,31954.373046875,28171.423828125
5,11531.791015625,10787.912109375,10309.990234375,10270.275390625,14573.595703125,11541.279296875,9761.8974609375,32008.673828125,28185.4375
5,11351.4951171875,10607.8984375,10046.2880859375,9979.6943359375,14495.1435546875,13388.7109375,10674.4921875,32546.310546875,28531.408203125
14,11257.2705078125,10666.0341796875,10302.6318359375,11046.15234375,15036.3828125,19638.4140625,15248.78515625,34379.49609375,29475.146484375
14,11145.7431640625,10524.3515625,10123.9306640625,10738.416015625,15040.7333984375,19045.0859375,14670.5361328125,34392.64453125,29487.740234375
14,11055.6943359375,10407.041015625,9988.2177734375,10551.0087890625,14807.34765625,18515.689453125,14183.517578125,33980.0859375,29250.669921875
14,11003.2392578125,10335.30078125,9938.857421875,10360.515625,15190.6474609375,18382.46484375,13701.9365234375,33706.98046875,28989.66015625
14,10836.259765625,10139.9267578125,9747.435546875,10095.146484375,17277.36328125,18625.185546875,13642.7685546875,33457.46875,28846.0703125
14,10670.33203125,9920.1962890625,9442.3583984375,9611.763671875,17407.716796875,16933.439453125,12364.0849609375,32567.5546875,28329.798828125
14,10433.7109375,9562,8962.0888671875,8429.896484375,20252.533203125,13626.9150390625,9584.8388671875,31918.326171875,27889.1640625
14,10920.626953125,10230.802734375,9840.2666015625,10318.869140625,16032.8935546875,18266.646484375,13465.62890625,32847.94921875,28572.470703125
14,11111.3876953125,10480.234375,10187.7314453125,10828.6591796875,16669.7109375,19626.57421875,14478.87109375,33669.92578125,29010.736328125
14,10927.3056640625,10256.3818359375,9932.328125,10314.8212890625,17229.48828125,17973.419921875,13274.1669921875,33318.56640625,28763.833984375
14,10694.970703125,9988.080078125,9734.541015625,9700.1083984375,20420.23046875,16705.80078125,11593.908203125,32661.109375,28318.421875
14,10668.4306640625,9961.091796875,9648.1279296875,9686.5380859375,18658.646484375,16119.98046875,11491.154296875,32396.25,28171.458984375
14,11188.275390625,10725.7890625,10714.5439453125,11569.25390625,18376.65234375,19792.091796875,14517.521484375,33228.44921875,28706.703125
14,11398.28515625,11033.1328125,11109.8046875,12352.0888671875,17447.380859375,21349.478515625,15917.3837890625,33771.96484375,29041.927734375
14,11288.638671875,10834.826171875,10814.029296875,11771.111328125,17013.142578125,20161.4765625,15056.7255859375,33451.51953125,28843.708984375
14,11192.6767578125,10645.5498046875,10476.451171875,11047.2744140625,16968.001953125,18412.865234375,13925.115234375,33223.9453125,28699.380859375
14,11513.1396484375,11030.1904296875,10966.173828125,11817.35546875,16052.416015625,17261.173828125,13987.0849609375,33629.2890625,28945.4765625
14,11436.283203125,10948.8642578125,10829.6650390625,11441.3720703125,16284.091796875,17633.01953125,13882.849609375,33619.375,28907.73828125
14,10829.72265625,10102.7255859375,9717.58203125,9692.9765625,17074.0859375,15856.68359375,11772.2294921875,32840.89453125,28406.169921875
5,10840.7958984375,10104.384765625,9856.5732421875,9882.529296875,16910.80078125,15921.1591796875,12076.45703125,32945.19921875,28563.33984375
5,11087.458984375,10410.81640625,10369.5908203125,10581.97265625,18062.5078125,15776.8349609375,12501.2646484375,33216.55078125,28611.06640625
5,11839.4208984375,11370.3154296875,11610.0400390625,12589.515625,15984.4609375,16074.0244140625,13750.1484375,33629.74609375,28918.033203125
5,12215.6396484375,11880.3134765625,12204.94921875,13418.255859375,17125.390625,17733.12890625,15143.197265625,34102.34765625,29189.88671875
5,11236.013671875,10655.9814453125,10697.91796875,11632.2314453125,17255.125,17667.048828125,14166.634765625,34261.6328125,29308.384765625
5,11405.966796875,10904.296875,10975.8759765625,11909.7275390625,16903.669921875,18352.908203125,14836.994140625,34268.7109375,29365.8203125
5,11227.63671875,10667.0087890625,10639.888671875,11303.751953125,15546.7548828125,16945.857421875,13760.830078125,34224.64453125,29282.92578125
5,11084.009765625,10290.20703125,9786.6923828125,9336.2958984375,16019.453125,11897.8154296875,9507.69140625,31228.404296875,27525.49609375
5,11380.51171875,10628.46484375,10150.3095703125,10226.8046875,14941.576171875,13216.3544921875,11044.8740234375,31654.08203125,27843.671875
5,11420.060546875,10680.169921875,10197.7802734375,10404.31640625,14109.8974609375,13498.0185546875,11441.7138671875,32145.115234375,28147.998046875
5,11409.751953125,10658.1728515625,10214.111328125,10486.775390625,15237.9443359375,14006.7451171875,11686.859375,32214.4609375,28182.494140625
5,11520.1376953125,10810.654296875,10300.3212890625,10235.787109375,15405.5078125,13246.3671875,10846.873046875,31959.083984375,27995.26171875
5,11461.6875,10723.6083984375,10252.7431640625,10248.455078125,15273.880859375,13124.7236328125,10616.12890625,31758.498046875,27874.947265625
5,11370.1083984375,10628.2705078125,10121.92578125,10049.4091796875,15573.2314453125,14730.92578125,11420.0927734375,33361.8984375,29072.0546875
5,11485.2314453125,10752.2939453125,10220.2568359375,10029.9912109375,15002.353515625,13001.8515625,10549.0078125,32728.525390625,28650.1171875
5,11220.71875,10443.43359375,10019.3095703125,9721.658203125,16373.4453125,13350.4951171875,10463.5126953125,32277.884765625,28360.431640625
5,11611.9375,10925.7294921875,10524.115234375,10413.6943359375,16670.37890625,13923.1806640625,11026.9072265625,32239.400390625,28340.90625
